neg	Here we go again...Another sodding Vampire request! And no metion of them wearing either leather boots, corsets or gloves!
neg	@EleaB I avoid the sun as much as possible.  It makes me go all red and itchy
pos	First kansas rainbow outside our apt
pos	@JonaifiedNsyncr HAHA! The're reserved for one person only!  Sorry
pos	bed time
pos	@greentm @softpinklace @techherding @danielwolden He's really enjoying the heat outdoors, thank you for your help!
neg	@ghanaboy1pos when did you meet whitney from the city ?! sooo jealous
pos	@netaneo no luck with the 'nappes 3' ?
neg	First shift back at maccy d's...losing the will to live already!
neg	ed: marvel wiki is sick, it's so detailed. me: mmmmm cookie. ed:  ignored
neg	I really wish i would quit getting emails about baby stuff
neg	bout to go to work
pos	@CodyDitto I have a blackberry, and I like it loads.  but iphones are cooler in my opinion, if you really like to have the world at yo ...
neg	why is that i always ruin shows for myself... only up to season pos of one tree hill, yet i watched the final scene of season 6..
neg	@jessipropst I spilled water on a girl earlier.  Fortunately, we discovered that we were friends and she'd brought back-up clothes.
pos	great fun today  we'll miss you, seniors!!
pos	Heading to church...Lakers won!! A good day.
neg	@BOSSneg515 oh no!!! when are u moving?? will i get to see you before u leave?
neg	Think my old cat might be getting a cataract.  he has a poorly eye and now it looks like the outside has a opaque film on part of it.
pos	@runnerkara Tell me about it. I guess that's why you have to do something you're PASSIONATE about. That's the only way you'll make it.
neg	Awwww #familyforce5 isn't on the top trend topics anymore.
neg	oh and oh how hot it is !!!
neg	@gracetanglefoot what? You won't be two blocks away any more?
neg	Looking for a special girl  im fed up of bein hurt
neg	GOD why ME?????? I need another vacation
pos	Going to see the hangover with my besties
neg	were are your best friends when you need them  im going to bed, goodnight to you all, x
neg	@StevenSmithsays mighty boosh.
pos	wallhanging project: some new progress - embroidery finished  http://bit.ly/qlxyU
neg	...I just drank about 19oz of coffee... It wants a comeback versus my other 5oz.
pos	@kacdefiesta oh ok. Charles.Ü And how is he gonna answer my question?
pos	@BobbieSea hahaha bit late for that. ;p  last one was Julian Smith
neg	on the phone with Arvest, the girl on the phone is breathing into the mic on the phone... not sound as good as Darth Vader...
pos	@ShermanHu Hi Sherman...ice cream and parks that's the perfect combination for kids and summer
neg	I just woke up
pos	i want to show yous but the colour isnt showing on the cam! i gurss yous will have to wait 8 days
neg	I can't get updates on my phone from other people for some reason
pos	**** OPTIMIZE YOUR TWEETING  **** http://www.tweetlater.com/87neg96.html
neg	Jay and Matt really hate each other.  This makes me sad.
neg	&quot;Я подпи�?ал�?�? на вашу RSS ленту, но �?ообщени�? почему-то в виде каких-то квадратов  Как �?то и�?править?&quot; Пойти нах и забыть про мою RSS ))
neg	Aw I forgot to take a picture of it and that's the last one I will ever eat because they discontinued it.
neg	@barb_mallon Oh no!!! Holler as soon as you know how he is, ok??
neg	work soon
neg	I have a horribe migraine!!!!!  I'm supposed to help with a 6 year olds birthday party today too!!!!  Meds better start kicking in!!!!!
pos	@deacit yvw baby
pos	@AllisonGRH And when you said &quot;I'm in ok&quot; (w/ small-case ok, not OK) that's what I thought you were responding to.  My bad!
neg	@IAmKahlaFierce it ridiculous how people bring up someone who has passed to compare to Bey
pos	Stattits was easyyy....
neg	Feeling like doing something with my day. (since i did absolutely NOTHING!)  ! Thinking of heading to the gym,that's always fun.
neg	@janellemariee miss you girl.
pos	Playing with @Chellybaby's dad Wii baseball!    http://twitpic.com/6vposm6
pos	@sunkissedlori You didn't know that already?
neg	Really wanna go some where, but with this stupid cast on my foot, Mama isn't gonna let me go any where!
neg	is workin tonight and ive still got the damn flue. How do i get rid of it?
neg	@VampiressVesta after him, I was away from computer, but it did not come to my phone, neither did Mr. Facinelli
neg	wants to meet taylor lautner so eagerly. i'll be on thin air, you betcha'.
neg	@winsomewords damn thats so weird  hope it gests fixed soon!
neg	has been sick in bed all day, this sucks that school is out and I'm sick
pos	@HettyposChrist ((((( BIG HUG ))))) and a snowball for you.
neg	i couldnt get ANY sleep last night! i read a stupid scary chain letter! normally, i dont believe in 'em .. but that was was really scary!
pos	Hehehe  i would ;D mother effin isaac overr here
neg	Night night  my toee really hurtss
pos	Monday morning... bleugh... at least the sun is shinning
neg	Still feeling cruddy, so I opted not to go to Lebowski Fest. Bummer.
pos	Still awake wondering if I can find any good apps for my iPhone...need to fall alseep!! Feel like @savannahgracem being up this late
neg	i miss muh baby guh  im ready to see herrrr
pos	In Spain! loving it, loving it loviiiiing it
pos	@WilliamHolmesJr hm...I think that the 'found' part was false alarm.
neg	Just had to rip up one of my Buffalo Wild Wings shirts for cleaning..I miss that place
pos	Up so early for graduation
neg	fireworks in about pos5ish... so wish i had someone to share em with
pos	@AshleyRose319 1998 called. they want their belly rings back
pos	@rideinmyporscha LoL silly....
neg	Sigh, just not feeling like myself  I hate that!!!!
pos	@TriBoomer are we still worthy of your tweets?
pos	@urbanskudnik funny you are?! You're hanging too much with @gandalfar
pos	Good or bad news 1st? OK, bad - I've worked 1negneg hours in 7 days  UGH! Good - I'm going back to school  More paper, more options LOL
pos	@memphisjill you spoke too soon.
neg	Oh good God crampsss...
neg	im probably more apprehensive about nm since seeing the trailer. I really want it to be good. the wolf cg looks cheesier than i hoped
pos	also @haveitsweet your caramels are like crack....  just thought you should know.
pos	@arianneross twee tweet...lol
neg	@tygmiller singapore... Well, I have some but dun feel like asking them... Heehee.. @jeszlee I wish you are here...
pos	@GoldyMom hellooo! thx for the follow  it's Friday! I'm off from work! AAAND it's payday!! sooo, i'm great! lol
pos	@teeco71 Will and Grace. . .I think they're gay!
neg	i look like a freaking tomato  goin to graduation..
neg	Is missing twitter
pos	SIMS THREE.
neg	sucks at guitar hero
neg	@stormgrass I was confused too!  Thought I had given you wrong advice.  Yes you are v. central there and nice area (rich) near all museums
neg	Shakespeare said that, &quot;parting is such sweet sorrow.  I found it to be quite the opposite
neg	Going home... back tonight
pos	dear maria count me in  http://twitpic.com/6aflm
neg	not a mac fan suddenly!
neg	woke up from a nap ... I feel so far away from where I want to be .... and I can't talk to food about it cuz I already had Culver's
pos	@OurFloridaVilla why not add your villa &amp; those great photos to http://summeraway.com ? we're offering 12 months free listings, thanks
pos	I'm sitting here in my big jumper with my trackies mmm comfortable!!!
neg	I havent slept a wink... Severe Insomnia... Arghhhh... Why!!!
neg	miss my cous.... kiara
neg	Is distraught that instead of going to the 12am premier of X-men as planned, she went to the 6:3neg one and missed Hugh Jackman
pos	@CillaCilla Yeah I realized that after I wrote it
neg	what did i ever do to you, jarvis pizza? HUH! ow   -9.15.neg8 &lt;3
neg	last day negf real work!....Cleaning negut my classroom......I'm gonna miss my desk &amp; chalk board &amp; the kids
neg	I love Dewey from Malcolm in the Middle, he played Fuzzy in Cider House Rules; he died
pos	Blir aldri lei Eric Theodore Cartman.  &quot;You will respect my authority!&quot; http://bit.ly/EdE5x
neg	@benexia Ah bummer  Lots of competition at the moment. You'll get there. Where was it at?
neg	@londonbridgez I'm confused, what's goin on? I feel like u've been sick poseva. We need 2 send u a weather survival kit! I'm sad.. Get well
neg	i srsly gotta go to the chairopractor. my back is bad, but the rest of body is even worse. i sound like a rice crispy when i get outa bed
neg	@Escape2TheStars i know how it feels and i know it sucks.  i'm sorry.  *huggles*
neg	@countstex I just wish I'd left the console on standby now that I've queued them from PC so they'd be downloaded by time I'm home. Doh!
pos	@KimKardashian i'm SOOO excitedd
neg	Tummmyyy huuurrrttts  I want the weekend now,,
pos	@shayneTward i'll join you for a pint Shayne
pos	@Animadi You're welcome and thank you.
neg	Another rainy day in Lititz, PA.    On the up side my house is spotless, I've baked dozens of cookies w/the kids &amp; I've finished 2 books.
neg	@dovwaterman I'm not a BAFTA member so clearly not  So off to the local cinema for me then!
pos	@zealandsmom Thx for that!
neg	On my way to school... Thinking I may have done something wrong...   - http://bkite.com/neg8yRb
pos	@toyhorses Exellent, I'll be over about 1:3neg ish for pool antics and shots of absinthe
pos	watching im a celebrity.....get me out of here.  pretty crazy
pos	@davynathan of course we r!! BHs r nothing if not loyal!! Good knight!
pos	@MrPeterAndre no problem Pete hope you are ok
pos	@successfool You know it PIC!  I believe in you big time!
pos	Hanging out at home
neg	Debating taking the dogs down to bed &amp; giving up on the SportSync for the night
pos	@Andreaheartscgh @Catherine_andy Remember to youtube Zodiac show crawl thru fire  so hot man
neg	Caps  Well, there's always next year.
pos	@khallwalker experience shows that sending the kids/partner to get some is the more successful alternative
pos	bye bye twitter world
neg	@ScruffyPanther oh no !  blocking them didn't work?
neg	Not feelin great at alll this morning
pos	just got done editing pix from yesterday's #gbtu. Will post them tomorrow night and send out a link!
neg	All these good/new shows on tonight....and I'm watching Wow Wow Wubbzy.  and if I leave the room he'll follow...LOL! Thank goodness pos DVR!
pos	@tinhet Hey you      It surprisingly didn't hurt that much..as for your foot...I don't know
pos	@childrensjewell @Bazzaa  Thank you  I will post the winning recipe on my website soon
pos	Just smashed this Tommy's for my 2PM breakfast
pos	@ionacosmetics spent yesterday outside myself--got a bit of a sunburn  gonna go back to bed soon
neg	@PrimalMan You're so lucky! I used to have access to wild yabbies (shrimp?), but never fish or game (roos were protected). Now nuffin'
neg	STILL @ panera...studying for &quot;mock&quot; board exams tomorrow!! So tired.
neg	Insomnia is out of control tonight--haven't slept a wink.
pos	@Covergirlneg8 I take pride in what I do
pos	heading to work on the 6
pos	@queith asi es!
pos	:-)
pos	:)
pos	:-]
pos	:]
pos	:-3
pos	:3
pos	:->
pos	:>
pos	8-)
pos	8)
pos	:-}
pos	:}
pos	:o)
pos	:c)
pos	:^)
pos	=]
pos	=)
pos	:-D
pos	:D
pos	8-D
pos	8D
pos	x-D
pos	xD
pos	X-D
pos	XD
pos	=D
pos	=3
pos	B^D
pos	:-))
pos	;-)
pos	;)
pos	*-)
pos	*)
pos	;-]
pos	;]
pos	;^)
pos	;D
pos	:-P
pos	:P
pos	X-P
